id,instrumentName,localDate,localTime,co,o3,no2,so2,no,voc,pm2p5,pm10,rh,pressure,sensorTemp,heaterTemp,internalTemp,timeRec,UTCdate,UTCtime,alarms
97988,thermo-grid-883f4a344cbe,2024/07/07,13:45,0.0,0.0,47.22,16.39,0.0,0.0,1.88,13.33,46.18,91.59,27.03,34.95,30.48,1720349105,2024/07/07," 10:45",0x00000000
97989,thermo-grid-883f4a344cbe,2024/07/07,13:50,0.04,0.0,49.24,24.77,0.0,0.0,1.43,13.0,46.71,91.59,26.93,34.94,30.36,1720349405,2024/07/07," 10:50",0x00000000
97990,thermo-grid-883f4a344cbe,2024/07/07,13:55,0.08,0.0,51.11,30.57,0.0,0.0,1.62,9.57,47.37,91.58,26.79,34.94,30.23,1720349705,2024/07/07," 10:55",0x00000000
97991,thermo-grid-883f4a344cbe,2024/07/07,14:00,0.1,0.0,52.24,33.4,0.0,0.0,1.7,8.82,47.73,91.58,26.68,34.95,30.14,1720350005,2024/07/07," 11:00",0x00000000
97992,thermo-grid-883f4a344cbe,2024/07/07,14:05,0.1,0.0,52.02,32.75,0.0,0.0,1.61,9.56,48.09,91.58,26.67,34.95,30.12,1720350305,2024/07/07," 11:05",0x00000000
97993,thermo-grid-883f4a344cbe,2024/07/07,14:10,0.07,0.0,51.24,27.39,0.0,0.0,1.74,12.55,47.91,91.57,26.67,34.97,30.11,1720350605,2024/07/07," 11:10",0x00000000
97994,thermo-grid-883f4a344cbe,2024/07/07,14:15,0.03,0.0,50.5,26.16,0.0,0.0,1.59,11.2,47.82,91.56,26.63,34.96,30.05,1720350905,2024/07/07," 11:15",0x00000000
97995,thermo-grid-883f4a344cbe,2024/07/07,14:20,0.11,0.0,51.55,28.42,0.0,0.0,2.05,12.57,48.21,91.55,26.6,34.98,30.03,1720351205,2024/07/07," 11:20",0x00000000
97996,thermo-grid-883f4a344cbe,2024/07/07,14:25,0.04,0.0,49.66,25.92,0.0,0.0,1.93,12.89,48.04,91.54,26.66,35.0,30.13,1720351505,2024/07/07," 11:25",0x00000000
97997,thermo-grid-883f4a344cbe,2024/07/07,14:30,0.01,0.0,46.2,17.84,0.0,0.0,1.94,12.64,47.67,91.54,26.75,35.01,30.26,1720351805,2024/07/07," 11:30",0x00000000
97998,thermo-grid-883f4a344cbe,2024/07/07,14:35,0.1,0.0,46.81,21.36,0.0,0.0,2.01,10.02,47.64,91.53,26.84,35.02,30.35,1720352105,2024/07/07," 11:35",0x00000000
97999,thermo-grid-883f4a344cbe,2024/07/07,14:40,0.08,0.0,44.93,15.1,0.0,0.0,2.24,15.59,47.33,91.52,26.94,35.03,30.47,1720352405,2024/07/07," 11:40",0x00000000
98000,thermo-grid-883f4a344cbe,2024/07/07,14:45,0.02,0.0,45.48,14.6,0.0,0.0,2.3,16.71,47.25,91.53,27.09,35.05,30.65,1720352705,2024/07/07," 11:45",0x00000000
98001,thermo-grid-883f4a344cbe,2024/07/07,14:50,0.03,0.0,43.07,8.88,0.0,0.0,2.25,14.06,46.83,91.53,27.28,35.05,30.85,1720353005,2024/07/07," 11:50",0x00000000
98002,thermo-grid-883f4a344cbe,2024/07/07,14:55,0.0,0.0,43.9,10.47,0.0,0.0,2.64,15.32,46.76,91.53,27.4,35.05,30.96,1720353305,2024/07/07," 11:55",0x00000000
98003,thermo-grid-883f4a344cbe,2024/07/07,15:00,0.02,0.0,45.22,12.08,0.0,0.0,2.76,21.65,46.67,91.52,27.5,35.05,31.03,1720353605,2024/07/07," 12:00",0x00000000
98004,thermo-grid-883f4a344cbe,2024/07/07,15:05,0.03,0.0,46.6,14.28,0.0,0.0,2.8,20.73,46.71,91.52,27.54,35.04,31.07,1720353905,2024/07/07," 12:05",0x00000000
98005,thermo-grid-883f4a344cbe,2024/07/07,15:10,0.02,0.0,45.71,11.43,0.0,0.0,2.3,15.59,46.79,91.52,27.5,35.02,31.02,1720354205,2024/07/07," 12:10",0x00000000
98006,thermo-grid-883f4a344cbe,2024/07/07,15:15,0.0,0.0,44.8,9.12,0.0,0.0,2.41,13.65,46.69,91.52,27.44,35.02,30.93,1720354505,2024/07/07," 12:15",0x00000000
98007,thermo-grid-883f4a344cbe,2024/07/07,15:20,0.09,0.0,46.06,14.86,0.0,0.0,2.6,17.34,46.81,91.51,27.42,35.01,30.92,1720354805,2024/07/07," 12:20",0x00000000
98008,thermo-grid-883f4a344cbe,2024/07/07,15:25,0.13,0.0,49.92,19.67,0.0,0.0,2.67,17.84,47.01,91.51,27.46,35.01,30.99,1720355105,2024/07/07," 12:25",0x00000000
98009,thermo-grid-883f4a344cbe,2024/07/07,15:30,0.06,0.0,47.54,13.65,0.0,0.0,2.43,17.07,46.63,91.51,27.54,35.02,31.08,1720355405,2024/07/07," 12:30",0x00000000
98010,thermo-grid-883f4a344cbe,2024/07/07,15:35,0.08,0.0,46.79,12.01,0.0,0.0,2.39,15.08,46.51,91.52,27.6,35.03,31.13,1720355705,2024/07/07," 12:35",0x00000000
98011,thermo-grid-883f4a344cbe,2024/07/07,15:40,0.01,0.0,41.8,2.67,0.0,0.0,2.36,13.19,46.34,91.52,27.62,35.02,31.15,1720356005,2024/07/07," 12:40",0x00000000
98012,thermo-grid-883f4a344cbe,2024/07/07,15:45,0.06,0.0,47.18,12.87,0.0,0.0,2.43,14.49,46.54,91.52,27.61,35.01,31.14,1720356305,2024/07/07," 12:45",0x00000000
98013,thermo-grid-883f4a344cbe,2024/07/07,15:50,0.05,0.0,49.44,14.59,0.0,0.0,2.49,16.84,46.62,91.51,27.57,35.0,31.1,1720356605,2024/07/07," 12:50",0x00000000
98014,thermo-grid-883f4a344cbe,2024/07/07,15:55,0.34,0.0,52.03,29.0,0.0,0.0,3.11,20.63,46.86,91.51,27.47,34.98,30.97,1720356905,2024/07/07," 12:55",0x00000000
98015,thermo-grid-883f4a344cbe,2024/07/07,16:00,0.07,0.0,52.98,22.42,0.0,0.0,2.6,16.94,47.2,91.51,27.36,34.97,30.84,1720357205,2024/07/07," 13:00",0x00000000
98016,thermo-grid-883f4a344cbe,2024/07/07,16:05,0.09,0.0,49.36,20.32,0.0,0.0,2.39,17.13,47.37,91.51,27.31,34.99,30.8,1720357505,2024/07/07," 13:05",0x00000000
98017,thermo-grid-883f4a344cbe,2024/07/07,16:10,0.17,0.0,46.68,19.7,0.0,0.0,2.83,23.0,47.48,91.51,27.31,35.0,30.79,1720357805,2024/07/07," 13:10",0x00000000
98018,thermo-grid-883f4a344cbe,2024/07/07,16:15,0.05,0.0,45.38,14.19,0.0,0.0,2.47,22.88,47.43,91.51,27.31,35.0,30.79,1720358105,2024/07/07," 13:15",0x00000000
98019,thermo-grid-883f4a344cbe,2024/07/07,16:20,0.09,0.0,50.28,20.27,0.0,0.0,3.12,21.03,47.43,91.52,27.26,35.0,30.74,1720358405,2024/07/07," 13:20",0x00000000
98020,thermo-grid-883f4a344cbe,2024/07/07,16:25,0.1,0.0,57.35,30.21,0.0,0.0,3.06,18.37,47.9,91.51,27.18,34.99,30.64,1720358705,2024/07/07," 13:25",0x00000000
98021,thermo-grid-883f4a344cbe,2024/07/07,16:30,0.13,0.0,59.37,35.96,0.0,0.0,3.13,21.44,48.39,91.51,27.07,34.97,30.51,1720359005,2024/07/07," 13:30",0x00000000
98022,thermo-grid-883f4a344cbe,2024/07/07,16:35,0.25,0.0,61.42,43.61,0.0,0.0,3.23,19.44,49.17,91.51,26.98,34.96,30.39,1720359305,2024/07/07," 13:35",0x00000000
98023,thermo-grid-883f4a344cbe,2024/07/07,16:40,0.28,0.0,63.25,46.79,0.0,0.0,3.35,20.11,49.39,91.51,26.93,34.96,30.32,1720359605,2024/07/07," 13:40",0x00000000
98024,thermo-grid-883f4a344cbe,2024/07/07,16:45,0.52,0.0,63.73,81.37,0.0,0.0,4.86,39.36,49.57,91.51,26.87,34.96,30.28,1720359905,2024/07/07," 13:45",0x00000000
98025,thermo-grid-883f4a344cbe,2024/07/07,16:50,0.31,0.0,65.28,56.19,0.0,0.0,5.86,47.88,50.21,91.51,26.8,34.96,30.21,1720360205,2024/07/07," 13:50",0x00000000
98026,thermo-grid-883f4a344cbe,2024/07/07,16:55,0.2,0.0,62.02,46.5,0.0,0.0,5.39,35.14,50.36,91.51,26.7,34.96,30.12,1720360505,2024/07/07," 13:55",0x00000000
98027,thermo-grid-883f4a344cbe,2024/07/07,17:00,0.14,0.0,62.37,46.87,0.0,0.0,4.73,31.54,50.67,91.52,26.56,34.95,29.98,1720360805,2024/07/07," 14:00",0x00000000
98028,thermo-grid-883f4a344cbe,2024/07/07,17:05,0.35,0.0,58.95,50.49,0.0,0.0,5.07,34.8,50.88,91.53,26.42,34.95,29.82,1720361105,2024/07/07," 14:05",0x00000000
98029,thermo-grid-883f4a344cbe,2024/07/07,17:10,0.34,0.0,59.19,47.24,0.0,0.0,4.08,22.01,51.29,91.53,26.28,34.95,29.67,1720361405,2024/07/07," 14:10",0x00000000
98030,thermo-grid-883f4a344cbe,2024/07/07,17:15,0.24,0.0,56.46,41.47,0.0,0.0,3.78,28.39,51.57,91.53,26.15,34.94,29.53,1720361705,2024/07/07," 14:15",0x00000000
98031,thermo-grid-883f4a344cbe,2024/07/07,17:20,0.26,0.0,56.9,41.0,0.0,0.0,3.59,22.64,51.76,91.53,26.01,34.94,29.4,1720362005,2024/07/07," 14:20",0x00000000
98032,thermo-grid-883f4a344cbe,2024/07/07,17:25,0.34,0.0,61.98,54.62,0.0,0.0,4.09,30.67,52.5,91.54,25.9,34.94,29.29,1720362305,2024/07/07," 14:25",0x00000000
98033,thermo-grid-883f4a344cbe,2024/07/07,17:30,0.26,0.0,58.56,50.83,0.0,0.0,3.93,23.69,52.83,91.54,25.81,34.95,29.19,1720362605,2024/07/07," 14:30",0x00000000
98034,thermo-grid-883f4a344cbe,2024/07/07,17:35,0.41,0.0,58.13,49.11,0.0,0.0,4.1,31.7,53.15,91.54,25.7,34.95,29.07,1720362905,2024/07/07," 14:35",0x00000000
98035,thermo-grid-883f4a344cbe,2024/07/07,17:40,0.52,0.0,58.62,58.2,0.0,0.0,4.71,35.29,53.46,91.54,25.59,34.94,28.94,1720363205,2024/07/07," 14:40",0x00000000
98036,thermo-grid-883f4a344cbe,2024/07/07,17:45,0.59,0.0,62.27,71.46,0.0,0.0,6.0,40.9,53.93,91.54,25.45,34.94,28.8,1720363505,2024/07/07," 14:45",0x00000000
98037,thermo-grid-883f4a344cbe,2024/07/07,17:50,0.57,0.0,60.66,68.14,0.0,0.0,6.13,38.07,54.32,91.54,25.31,34.93,28.66,1720363805,2024/07/07," 14:50",0x00000000
98038,thermo-grid-883f4a344cbe,2024/07/07,17:55,0.51,0.0,60.67,62.25,0.0,0.0,6.64,39.22,54.63,91.55,25.18,34.93,28.53,1720364105,2024/07/07," 14:55",0x00000000
98039,thermo-grid-883f4a344cbe,2024/07/07,18:00,0.54,0.0,59.66,61.77,0.0,0.0,6.15,39.0,54.79,91.55,25.05,34.93,28.4,1720364405,2024/07/07," 15:00",0x00000000
98040,thermo-grid-883f4a344cbe,2024/07/07,18:05,0.66,0.0,58.41,64.7,0.0,0.0,5.91,33.37,55.03,91.55,24.93,34.93,28.27,1720364705,2024/07/07," 15:05",0x00000000
98041,thermo-grid-883f4a344cbe,2024/07/07,18:10,0.61,0.0,58.62,60.18,0.0,0.0,4.99,25.85,55.05,91.54,24.84,34.94,28.15,1720365005,2024/07/07," 15:10",0x00000000
98042,thermo-grid-883f4a344cbe,2024/07/07,18:15,0.44,0.0,56.45,55.09,0.0,0.0,4.26,21.35,55.31,91.53,24.74,34.94,28.05,1720365305,2024/07/07," 15:15",0x00000000
98043,thermo-grid-883f4a344cbe,2024/07/07,18:20,0.7,0.0,57.79,69.06,0.0,0.0,4.88,25.48,55.58,91.54,24.67,34.94,27.95,1720365605,2024/07/07," 15:20",0x00000000
98044,thermo-grid-883f4a344cbe,2024/07/07,18:25,0.89,0.0,56.46,69.78,0.0,0.0,5.13,23.73,55.89,91.54,24.58,34.95,27.85,1720365905,2024/07/07," 15:25",0x00000000
98045,thermo-grid-883f4a344cbe,2024/07/07,18:30,0.82,0.0,53.38,69.59,0.0,0.0,6.18,34.13,56.17,91.54,24.47,34.94,27.75,1720366205,2024/07/07," 15:30",0x00000000
98046,thermo-grid-883f4a344cbe,2024/07/07,18:35,0.95,0.0,52.82,81.91,0.0,0.0,7.19,52.87,56.23,91.55,24.39,34.94,27.64,1720366505,2024/07/07," 15:35",0x00000000
98047,thermo-grid-883f4a344cbe,2024/07/07,18:40,0.45,0.0,49.29,34.67,0.0,0.0,5.37,34.98,54.78,91.55,24.3,34.95,27.55,1720366805,2024/07/07," 15:40",0x00000000
98048,thermo-grid-883f4a344cbe,2024/07/07,18:45,0.44,0.0,49.56,30.23,0.0,0.0,6.11,38.41,54.16,91.56,24.21,34.95,27.47,1720367105,2024/07/07," 15:45",0x00000000
98049,thermo-grid-883f4a344cbe,2024/07/07,18:50,0.35,0.0,47.67,23.46,0.0,0.0,5.51,30.09,53.7,91.57,24.14,34.95,27.38,1720367405,2024/07/07," 15:50",0x00000000
98050,thermo-grid-883f4a344cbe,2024/07/07,18:55,0.31,0.0,48.77,26.51,0.0,0.0,5.78,32.33,53.67,91.59,24.06,34.95,27.28,1720367705,2024/07/07," 15:55",0x00000000
98051,thermo-grid-883f4a344cbe,2024/07/07,19:00,0.3,0.0,49.42,23.52,0.0,0.0,5.18,28.6,53.57,91.6,23.97,34.95,27.18,1720368005,2024/07/07," 16:00",0x00000000
98052,thermo-grid-883f4a344cbe,2024/07/07,19:05,0.29,0.0,47.96,23.29,0.0,0.0,4.91,28.76,53.56,91.61,23.85,34.95,27.09,1720368305,2024/07/07," 16:05",0x00000000
98053,thermo-grid-883f4a344cbe,2024/07/07,19:10,0.29,0.0,49.79,25.95,0.0,0.0,4.88,22.22,53.77,91.61,23.78,34.95,26.99,1720368605,2024/07/07," 16:10",0x00000000
98054,thermo-grid-883f4a344cbe,2024/07/07,19:15,0.3,0.0,50.2,31.59,0.0,0.0,4.97,24.78,54.02,91.61,23.64,34.94,26.9,1720368905,2024/07/07," 16:15",0x00000000
98055,thermo-grid-883f4a344cbe,2024/07/07,19:20,0.3,0.0,51.18,34.96,0.0,0.0,4.97,28.89,54.29,91.61,23.58,34.94,26.79,1720369205,2024/07/07," 16:20",0x00000000
98056,thermo-grid-883f4a344cbe,2024/07/07,19:25,0.29,0.0,51.18,36.9,0.0,0.0,4.34,21.04,54.67,91.61,23.49,34.93,26.69,1720369505,2024/07/07," 16:25",0x00000000
98057,thermo-grid-883f4a344cbe,2024/07/07,19:30,0.23,0.0,52.96,38.26,0.0,0.0,4.08,22.21,55.04,91.61,23.38,34.94,26.57,1720369805,2024/07/07," 16:30",0x00000000
98058,thermo-grid-883f4a344cbe,2024/07/07,19:35,0.2,0.0,49.97,37.75,0.0,0.0,3.4,13.04,55.25,91.61,23.28,34.94,26.47,1720370105,2024/07/07," 16:35",0x00000000
98059,thermo-grid-883f4a344cbe,2024/07/07,19:40,0.26,0.0,50.52,40.27,0.0,0.0,3.8,16.56,55.39,91.62,23.2,34.94,26.39,1720370405,2024/07/07," 16:40",0x00000000
98060,thermo-grid-883f4a344cbe,2024/07/07,19:45,0.15,0.0,50.61,35.84,0.0,0.0,4.26,25.24,55.45,91.63,23.12,34.94,26.29,1720370705,2024/07/07," 16:45",0x00000000
98061,thermo-grid-883f4a344cbe,2024/07/07,19:50,0.09,0.0,47.33,31.63,0.0,0.0,3.75,25.97,55.41,91.65,23.03,34.93,26.2,1720371005,2024/07/07," 16:50",0x00000000
98062,thermo-grid-883f4a344cbe,2024/07/07,19:55,0.07,0.0,48.2,33.23,0.0,0.0,3.85,19.02,55.57,91.66,22.93,34.94,26.1,1720371305,2024/07/07," 16:55",0x00000000
98063,thermo-grid-883f4a344cbe,2024/07/07,20:00,0.12,0.0,48.31,33.76,0.0,0.0,3.68,15.54,55.7,91.67,22.85,34.94,26.03,1720371605,2024/07/07," 17:00",0x00000000
98064,thermo-grid-883f4a344cbe,2024/07/07,20:05,0.03,0.0,44.87,24.58,0.0,0.0,2.75,14.94,55.47,91.67,22.76,34.92,25.94,1720371905,2024/07/07," 17:05",0x00000000
98065,thermo-grid-883f4a344cbe,2024/07/07,20:10,0.06,0.0,44.79,26.1,0.0,0.0,2.77,10.67,55.59,91.67,22.65,34.9,25.8,1720372205,2024/07/07," 17:10",0x00000000
98066,thermo-grid-883f4a344cbe,2024/07/07,20:15,0.04,0.0,45.14,26.13,0.0,0.0,2.68,7.56,55.84,91.67,22.52,34.91,25.67,1720372505,2024/07/07," 17:15",0x00000000
98067,thermo-grid-883f4a344cbe,2024/07/07,20:20,0.03,0.0,46.31,28.92,0.0,0.0,2.52,7.27,56.03,91.67,22.4,34.94,25.56,1720372805,2024/07/07," 17:20",0x00000000
98068,thermo-grid-883f4a344cbe,2024/07/07,20:25,0.26,0.0,46.63,32.29,0.0,0.0,2.65,10.79,56.11,91.67,22.32,34.95,25.49,1720373105,2024/07/07," 17:25",0x00000000
98069,thermo-grid-883f4a344cbe,2024/07/07,20:30,0.14,0.0,46.9,30.17,0.0,0.0,2.57,10.81,56.09,91.67,22.27,34.96,25.44,1720373405,2024/07/07," 17:30",0x00000000
98070,thermo-grid-883f4a344cbe,2024/07/07,20:35,0.13,0.0,46.47,31.0,0.0,0.0,2.61,11.03,56.11,91.66,22.23,34.98,25.42,1720373705,2024/07/07," 17:35",0x00000000
98071,thermo-grid-883f4a344cbe,2024/07/07,20:40,0.3,0.0,47.9,51.54,0.0,0.0,2.95,17.24,56.15,91.67,22.23,34.99,25.43,1720374005,2024/07/07," 17:40",0x00000000
98072,thermo-grid-883f4a344cbe,2024/07/07,20:45,0.1,0.0,44.46,27.88,0.0,0.0,2.49,10.44,55.79,91.67,22.25,35.0,25.46,1720374305,2024/07/07," 17:45",0x00000000
98073,thermo-grid-883f4a344cbe,2024/07/07,20:50,0.07,0.0,45.75,26.44,0.0,0.0,2.78,12.41,55.61,91.68,22.27,35.0,25.49,1720374605,2024/07/07," 17:50",0x00000000
98074,thermo-grid-883f4a344cbe,2024/07/07,20:55,0.08,0.0,43.06,17.89,0.0,0.0,2.6,10.89,55.27,91.68,22.3,35.01,25.53,1720374905,2024/07/07," 17:55",0x00000000
98075,thermo-grid-883f4a344cbe,2024/07/07,21:00,0.11,0.0,42.35,21.21,0.0,0.0,2.62,10.79,55.05,91.67,22.33,35.0,25.55,1720375205,2024/07/07," 18:00",0x00000000
98076,thermo-grid-883f4a344cbe,2024/07/07,21:05,0.11,0.0,44.04,23.07,0.0,0.0,3.31,11.28,55.04,91.67,22.32,35.0,25.55,1720375505,2024/07/07," 18:05",0x00000000
98077,thermo-grid-883f4a344cbe,2024/07/07,21:10,0.03,0.0,43.24,16.88,0.0,0.0,3.64,13.17,54.95,91.66,22.3,34.98,25.52,1720375805,2024/07/07," 18:10",0x00000000
98078,thermo-grid-883f4a344cbe,2024/07/07,21:15,0.05,0.0,45.88,23.52,0.0,0.0,3.68,13.33,55.01,91.66,22.27,34.98,25.48,1720376105,2024/07/07," 18:15",0x00000000
98079,thermo-grid-883f4a344cbe,2024/07/07,21:20,0.01,0.0,43.03,17.85,0.0,0.0,3.51,9.81,54.98,91.67,22.23,34.98,25.43,1720376405,2024/07/07," 18:20",0x00000000
98080,thermo-grid-883f4a344cbe,2024/07/07,21:25,0.02,0.0,43.04,17.44,0.0,0.0,3.37,10.91,55.02,91.67,22.2,34.98,25.39,1720376705,2024/07/07," 18:25",0x00000000
98081,thermo-grid-883f4a344cbe,2024/07/07,21:30,0.07,0.0,43.51,19.86,0.0,0.0,3.03,8.33,55.02,91.65,22.16,34.97,25.35,1720377005,2024/07/07," 18:30",0x00000000
98082,thermo-grid-883f4a344cbe,2024/07/07,21:35,0.2,0.0,45.19,29.87,0.0,0.0,3.2,12.61,55.16,91.64,22.11,34.98,25.3,1720377305,2024/07/07," 18:35",0x00000000
98083,thermo-grid-883f4a344cbe,2024/07/07,21:40,0.0,0.0,44.09,19.49,0.0,0.0,2.63,7.57,55.08,91.66,22.08,34.98,25.26,1720377605,2024/07/07," 18:40",0x00000000
98084,thermo-grid-883f4a344cbe,2024/07/07,21:45,0.01,0.0,44.66,18.69,0.0,0.0,2.67,9.86,55.15,91.67,22.05,34.99,25.23,1720377905,2024/07/07," 18:45",0x00000000
98085,thermo-grid-883f4a344cbe,2024/07/07,21:50,0.06,0.0,43.51,21.35,0.0,0.0,2.74,10.58,55.04,91.65,22.03,34.99,25.22,1720378205,2024/07/07," 18:50",0x00000000
98086,thermo-grid-883f4a344cbe,2024/07/07,21:55,0.0,0.0,42.87,15.31,0.0,0.0,2.23,10.96,54.82,91.65,22.02,35.0,25.21,1720378505,2024/07/07," 18:55",0x00000000
98087,thermo-grid-883f4a344cbe,2024/07/07,22:00,0.01,0.0,40.62,11.77,0.0,0.0,2.87,21.96,54.45,91.65,22.0,34.98,25.19,1720378805,2024/07/07," 19:00",0x00000000
98088,thermo-grid-883f4a344cbe,2024/07/07,22:05,0.02,0.0,40.39,9.85,0.0,0.0,2.26,15.83,54.28,91.67,21.98,34.99,25.15,1720379105,2024/07/07," 19:05",0x00000000
98089,thermo-grid-883f4a344cbe,2024/07/07,22:10,0.23,0.0,41.62,21.49,0.0,0.0,1.99,9.91,54.23,91.68,21.95,35.0,25.11,1720379405,2024/07/07," 19:10",0x00000000
98090,thermo-grid-883f4a344cbe,2024/07/07,22:15,0.06,0.0,40.81,15.93,0.0,0.0,1.41,7.36,54.18,91.69,21.94,35.0,25.11,1720379705,2024/07/07," 19:15",0x00000000
98091,thermo-grid-883f4a344cbe,2024/07/07,22:20,0.0,0.0,40.15,8.44,0.0,0.0,1.0,5.24,54.14,91.69,21.94,35.0,25.11,1720380005,2024/07/07," 19:20",0x00000000
98092,thermo-grid-883f4a344cbe,2024/07/07,22:25,0.0,0.0,39.59,5.49,0.0,0.0,1.01,3.56,54.06,91.7,21.93,34.99,25.12,1720380305,2024/07/07," 19:25",0x00000000
98093,thermo-grid-883f4a344cbe,2024/07/07,22:30,0.0,0.0,39.57,4.14,0.0,0.0,0.78,2.25,53.99,91.7,21.92,34.98,25.1,1720380605,2024/07/07," 19:30",0x00000000
98094,thermo-grid-883f4a344cbe,2024/07/07,22:35,0.0,0.0,41.53,11.05,0.0,0.0,0.85,2.45,54.17,91.71,21.89,34.99,25.06,1720380905,2024/07/07," 19:35",0x00000000
98095,thermo-grid-883f4a344cbe,2024/07/07,22:40,0.0,0.0,41.38,8.84,0.0,0.0,0.9,3.69,54.23,91.7,21.87,34.98,25.04,1720381205,2024/07/07," 19:40",0x00000000
98096,thermo-grid-883f4a344cbe,2024/07/07,22:45,0.0,0.0,41.56,13.04,0.0,0.0,0.91,2.25,54.32,91.7,21.84,34.97,25.0,1720381505,2024/07/07," 19:45",0x00000000
98097,thermo-grid-883f4a344cbe,2024/07/07,22:50,0.0,0.0,42.46,14.0,0.0,0.0,1.27,3.69,54.53,91.7,21.8,34.97,24.95,1720381805,2024/07/07," 19:50",0x00000000
98098,thermo-grid-883f4a344cbe,2024/07/07,22:55,0.0,0.0,44.54,21.0,0.0,0.0,2.03,8.08,54.9,91.7,21.75,34.97,24.88,1720382105,2024/07/07," 19:55",0x00000000
98099,thermo-grid-883f4a344cbe,2024/07/07,23:00,0.0,0.0,45.25,22.05,0.0,0.0,2.14,8.11,55.17,91.71,21.68,34.98,24.81,1720382405,2024/07/07," 20:00",0x00000000
98100,thermo-grid-883f4a344cbe,2024/07/07,23:05,0.0,0.0,46.08,24.41,0.0,0.0,1.96,7.5,55.42,91.77,21.64,34.99,24.77,1720382705,2024/07/07," 20:05",0x00000000
98101,thermo-grid-883f4a344cbe,2024/07/07,23:10,0.08,0.0,47.42,28.99,0.0,0.0,1.99,8.46,55.67,91.82,21.61,35.0,24.75,1720383005,2024/07/07," 20:10",0x00000000
98102,thermo-grid-883f4a344cbe,2024/07/07,23:15,0.09,0.0,44.17,32.08,0.0,0.0,1.64,8.59,55.56,91.76,21.57,34.95,24.7,1720383305,2024/07/07," 20:15",0x00000000
98103,thermo-grid-883f4a344cbe,2024/07/07,23:20,0.0,0.0,44.4,16.91,0.0,0.0,1.36,6.2,55.56,91.75,21.48,34.95,24.59,1720383605,2024/07/07," 20:20",0x00000000
98104,thermo-grid-883f4a344cbe,2024/07/07,23:25,0.0,0.0,47.19,19.84,0.0,0.0,1.47,9.34,56.32,91.74,21.35,34.98,24.44,1720383905,2024/07/07," 20:25",0x00000000
98105,thermo-grid-883f4a344cbe,2024/07/07,23:30,0.0,0.0,45.67,17.69,0.0,0.0,1.27,5.38,56.6,91.74,21.22,34.96,24.28,1720384205,2024/07/07," 20:30",0x00000000
98106,thermo-grid-883f4a344cbe,2024/07/07,23:35,0.0,0.0,46.77,18.16,0.0,0.0,0.88,4.35,56.86,91.74,21.1,34.97,24.12,1720384505,2024/07/07," 20:35",0x00000000
98107,thermo-grid-883f4a344cbe,2024/07/07,23:40,0.0,0.0,44.04,14.46,0.0,0.0,0.74,1.79,56.79,91.74,21.0,34.97,24.01,1720384805,2024/07/07," 20:40",0x00000000
98108,thermo-grid-883f4a344cbe,2024/07/07,23:45,0.0,0.0,44.16,12.18,0.0,0.0,0.69,2.86,56.8,91.73,20.91,34.96,23.91,1720385105,2024/07/07," 20:45",0x00000000
98109,thermo-grid-883f4a344cbe,2024/07/07,23:50,0.0,0.0,47.08,27.85,0.0,0.0,0.65,2.47,57.34,91.74,20.8,34.97,23.83,1720385405,2024/07/07," 20:50",0x00000000
98110,thermo-grid-883f4a344cbe,2024/07/07,23:55,0.0,0.0,47.72,23.22,0.0,0.0,0.73,3.41,57.77,91.76,20.75,34.99,23.8,1720385705,2024/07/07," 20:55",0x00000000
98111,thermo-grid-883f4a344cbe,2024/07/08,00:00,0.0,0.0,48.04,23.75,0.0,0.0,0.8,4.95,57.85,91.78,20.76,35.0,23.83,1720386005,2024/07/07," 21:00",0x00000000
98112,thermo-grid-883f4a344cbe,2024/07/08,00:05,0.0,0.0,47.37,23.07,0.0,0.0,1.08,5.78,58.04,91.76,20.75,34.98,23.83,1720386305,2024/07/07," 21:05",0x00000000
98113,thermo-grid-883f4a344cbe,2024/07/08,00:10,0.01,0.0,49.31,34.02,0.0,0.0,1.23,5.78,58.5,91.76,20.71,34.99,23.79,1720386605,2024/07/07," 21:10",0x00000000
98114,thermo-grid-883f4a344cbe,2024/07/08,02:05,0.54,0.0,149.08,172.2,0.0,0.0,0.49,2.08,73.18,90.73,12.44,24.99,12.65,1720393505,2024/07/07," 23:05",0x00004000
98115,thermo-grid-883f4a344cbe,2024/07/08,02:10,0.19,0.0,111.75,122.64,0.0,0.0,0.66,6.16,77.4,91.72,13.1,32.57,14.13,1720393805,2024/07/07," 23:10",0x00000000
98116,thermo-grid-883f4a344cbe,2024/07/08,02:15,0.1,0.0,87.58,92.59,0.0,0.0,0.48,3.05,76.04,91.7,13.96,32.98,16.29,1720394105,2024/07/07," 23:15",0x00000000
98117,thermo-grid-883f4a344cbe,2024/07/08,02:20,0.09,0.0,77.68,77.59,0.0,0.0,0.59,1.77,74.12,91.7,14.81,33.4,17.76,1720394405,2024/07/07," 23:20",0x00000000
98118,thermo-grid-883f4a344cbe,2024/07/08,02:25,0.07,0.0,67.46,63.73,0.0,0.0,0.59,1.65,72.16,91.72,15.63,33.78,18.8,1720394705,2024/07/07," 23:25",0x00000000
98119,thermo-grid-883f4a344cbe,2024/07/08,02:30,0.05,0.0,59.17,49.6,0.0,0.0,0.73,2.75,69.95,91.74,16.35,34.05,19.55,1720395005,2024/07/07," 23:30",0x00000000
